Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Month;Year
107;CA-2017-119004;23.11.2017;28.11.2017;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74112;8;20%;176016;noy;2017
108;CA-2017-119004;23.11.2017;28.11.2017;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;27992;1;20%;20994;noy;2017
109;CA-2017-119004;23.11.2017;28.11.2017;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;3304;1;20%;10738;noy;2017
110;CA-2015-129476;15.10.2015;20.10.2015;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Orland Park;Illinois;60462;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;340;5;20%;67992;okt;2015
111;CA-2017-146780;25.12.2017;30.12.2017;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;10035;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;42;2;0%;109096;dek;2017
112;CA-2016-128867;11.03.2016;11.10.2016;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;76;2;0%;22788;mar;2016
113;CA-2016-128867;11.03.2016;11.10.2016;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;50322;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";27;6;0%;133476;mar;2016
114;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;40096;14;20%;145348;avq;2014
115;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;26390;2;20%;1652;avq;2014
116;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;23976;3;20%;74925;avq;2014
117;CA-2014-115259;25.08.2014;27.08.2014;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;130464;6;20%;440316;avq;2014
118;CA-2015-110457;03.02.2015;03.06.2015;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;788;3;0%;1653813;fev;2015
119;US-2015-136476;04.05.2015;04.10.2015;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;37620;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;157794;1;70%;-1157156;may;2015
120;CA-2016-103730;06.12.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;47;3;0%;183456;dek;2016
121;CA-2016-103730;06.12.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;31;4;0%;13878;dek;2016
122;CA-2016-103730;06.12.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;227;6;0%;634368;dek;2016
123;CA-2016-103730;06.12.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;115;9;0%;51759;dek;2016
124;CA-2016-103730;06.12.2016;15.06.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;68;7;0%;197316;dek;2016
125;US-2014-152030;26.12.2014;28.12.2014;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600558;3;30%;-85794;dek;2014
126;US-2014-134614;20.09.2014;25.09.2014;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;618;6;50%;-407682;sen;2014
127;US-2017-107272;11.05.2017;11.12.2017;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2388;2;70%;-18308;may;2017
128;US-2017-107272;11.05.2017;11.12.2017;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243992;7;20%;30499;may;2017
129;US-2016-125969;11.06.2016;11.10.2016;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81424;2;20%;-91602;iyn;2016
130;US-2016-125969;11.06.2016;11.10.2016;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;239;3;0%;262416;iyn;2016
131;US-2017-164147;02.02.2017;02.05.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;60;5;40%;-11994;fev;2017
132;US-2017-164147;02.02.2017;02.05.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78304;2;20%;29364;fev;2017
133;US-2017-164147;02.02.2017;02.05.2017;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21456;9;20%;69732;fev;2017
134;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;46132;3;0%;96192;okt;2016
135;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;35;1;0%;166568;okt;2016
136;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;19299;4;0%;3456;okt;2016
137;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;46057;2;0%;19698;okt;2016
138;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76176;3;20%;266616;okt;2016
139;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;66;6;0%;184464;okt;2016
140;CA-2016-145583;13.10.2016;19.10.2016;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;43;14;0%;206976;okt;2016
141;CA-2016-110366;09.05.2016;09.07.2016;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";83;2;20%;13058;may;2016
142;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;30164;3;0%;23814;sen;2017
143;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;31686;3;0%;51042;sen;2017
144;CA-2017-106180;18.09.2017;23.09.2017;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;144;3;0%;68976;sen;2017
145;CA-2017-155376;22.12.2017;27.12.2017;Standard Class;SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839;3;0%;2182518;dek;2017
146;CA-2015-110744;09.07.2015;09.12.2015;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;672;7;0%;201579;iyl;2015
147;CA-2014-110072;22.10.2014;28.10.2014;Standard Class;MG-17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93888;4;20%;129096;okt;2014
148;CA-2016-114489;12.05.2016;12.09.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;384;11;0%;1038015;may;2016
149;CA-2016-114489;12.05.2016;12.09.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;150;3;0%;59988;may;2016
150;CA-2016-114489;12.05.2016;12.09.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1952;8;0%;585552;may;2016
151;CA-2016-114489;12.05.2016;12.09.2016;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;172;5;0%;806285;may;2016
152;CA-2016-158834;13.03.2016;16.03.2016;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;158;5;20%;17766;mar;2016
153;CA-2016-158834;13.03.2016;16.03.2016;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;203184;2;20%;152388;mar;2016
154;CA-2015-124919;31.05.2015;06.02.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58;7;0%;26271;may;2015
155;CA-2015-124919;31.05.2015;06.02.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;106;4;0%;485392;may;2015
156;CA-2015-124919;31.05.2015;06.02.2015;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;81;6;0%;210288;may;2015
157;CA-2015-118948;28.05.2015;06.03.2015;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;23163;3;0%;17901;may;2015
158;CA-2014-104269;03.01.2014;03.06.2014;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457568;2;20%;514764;yan;2014
159;CA-2016-114104;20.11.2016;24.11.2016;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;15;2;0%;68714;noy;2016
160;CA-2016-114104;20.11.2016;24.11.2016;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;945;7;0%;2362325;noy;2016
161;CA-2016-162733;05.11.2016;05.12.2016;First Class;TT-21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;35916;1;0%;2691;noy;2016
162;CA-2015-119697;28.12.2015;31.12.2015;Second Class;EM-13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54384;2;20%;13596;dek;2015
163;CA-2016-154508;16.11.2016;20.11.2016;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;46140;5;0%;13348;noy;2016
164;CA-2016-113817;11.07.2016;11.11.2016;Standard Class;MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;28;2;20%;9688;iyl;2016
165;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9936;3;20%;27324;avq;2014
166;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159952;8;40%;-1359992;avq;2014
167;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275928;3;20%;-586347;avq;2014
168;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740;9;30%;-24858;avq;2014
169;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32064;6;20%;68136;avq;2014
170;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;178;5;80%;-453849;avq;2014
171;CA-2014-139892;09.08.2014;09.12.2014;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143976;3;20%;89985;avq;2014
172;CA-2014-118962;08.05.2014;08.09.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;21;3;0%;98418;may;2014
173;CA-2014-118962;08.05.2014;08.09.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;111;2;0%;532608;may;2014
174;CA-2014-118962;08.05.2014;08.09.2014;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340144;7;20%;21259;may;2014
175;US-2014-100853;14.09.2014;19.09.2014;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52448;2;80%;-131;sen;2014
176;US-2014-100853;14.09.2014;19.09.2014;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20;4;20%;6552;sen;2014
177;US-2017-152366;21.04.2017;25.04.2017;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97264;4;80%;-243;apr;2017
178;US-2015-101511;21.11.2015;23.11.2015;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396802;7;30%;-113372;noy;2015
179;US-2015-101511;21.11.2015;23.11.2015;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;16;5;20%;-37715;noy;2015
180;CA-2015-137225;15.12.2015;19.12.2015;Standard Class;JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;46813;1;0%;14104;dek;2015
181;CA-2014-166191;12.05.2014;12.09.2014;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24816;2;20%;18612;may;2014
182;CA-2014-166191;12.05.2014;12.09.2014;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive;0;0;0%;0;may;2014
183;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;504;4;0%;1310296;noy;2014
184;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);150;5;0%;41986;noy;2014
185;CA-2014-158274;19.11.2014;24.11.2014;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29;2;0%;45839;noy;2014
186;CA-2016-105018;28.11.2016;12.02.2016;Standard Class;SK-19990;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;42552;2;0%;34368;noy;2016
187;CA-2014-123260;26.08.2014;30.08.2014;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;177;8;0%;22984;avq;2014
188;CA-2016-157000;16.07.2016;22.07.2016;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37224;3;20%;37224;iyl;2016
189;CA-2016-157000;16.07.2016;22.07.2016;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20016;3;20%;6255;iyl;2016
